"CAE Australia Flight Training 5  Off Campus  (100),CAE Australia Flight Training 6  Off Campus  (100),CH203  Classroom [RT202]  (24),BA704/BA705  Classroom [RT202]  (48),CH303/CH304  Wet Labs - (Organic) [RT301]  (36),BA408  Computer Lab [RT304]  (30),BA411  Computer Lab [RT304]  (20),BA501  Behaviour Lab Management Lab [RT307]  (28),BA507  Classroom [RT202]  (36),BA508  Classroom [RT202]  (36),BA510  Classroom [RT202]  (36),BA513  Computer Lab [RT304]  (26),BA601  Computer Lab [RT304]  (35),BA602  Classroom [RT202]  (30),BA603  Computer Lab [RT304]  (30),BA604  Computer Lab [RT304]  (22),BA605  Classroom [RT202]  (40),BA606  Classroom [RT202]  (24),BA607  Computer Lab [RT304]  (20),BA608  Classroom [RT202]  (32),BA702/BA703  Classroom [RT202]  (48),BA706  Classroom [RT202]  (24),BA707  Classroom [RT202]  (24),BA708  Classroom [RT202]  (24),BA709  Classroom [RT202]  (24),BA801  Classroom [RT202]  (44),BA802/BA803  Classroom [RT202]  (48),BA804  Classroom [RT202]  (24),BA805  Classroom [RT202]  (24),BA806  Classroom [RT202]  (24),BA807  Classroom [RT202]  (24),BA808  Classroom [RT202]  (24),BA809  Classroom [RT202]  (30),CH107  Organic and Analytical Chemistry Lab [RT301]  (20),CH207  Wet Labs - (Chemistry 1st Year UG) [RT301]  (28),CH303  Wet Labs - (Organic) [RT301]  (24),CH304  Wet Labs - (Organic) [RT301]  (12),CAE Australia Flight Training 1  Off Campus  (100),CAE Australia Flight Training 4  Off Campus  (100),CAE Australia Flight Training 2  Off Campus  (100),CAE Australia Flight Training 3  Off Campus  (100)"
"Displaying Dates: 29 Dec 25 to 28 Mar 27"
"Exported Mon, 15 Dec 2025, 1:47:14 pm"

"Activity Name","Unit","Activity Type Name","Day","Start","End","Activity Duration","Teacher","Location","Teaching Week","Date(s)"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/25","0BFacilities_1_NTP_SUT_1  Project","Project","Mon","6:00pm","10:00pm","4:00","","BA704/BA705BA FoyerBA Foyer Level 3BA Foyer Level 4BA Foyer Level 5BA Foyer Level 6BA Foyer Level 7BA Foyer Level 8BA201BA302BA305BA306BA307BA403BA404BA405BA407BA408BA411BA501BA507BA508BA510BA513BA601BA602BA603BA604BA605BA606BA607BA608BA702/BA703BA706BA707BA708BA709BA801BA802/BA803BA804BA805BA806BA807BA808","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/25","0BFacilities_1_NTP_SUT_1  Project","Project","Tue","6:00pm","10:00pm","4:00","","BA704/BA705BA FoyerBA Foyer Level 3BA Foyer Level 4BA Foyer Level 5BA Foyer Level 6BA Foyer Level 7BA Foyer Level 8BA201BA302BA305BA306BA307BA403BA404BA405BA407BA408BA411BA501BA507BA508BA510BA513BA601BA602BA603BA604BA605BA606BA607BA608BA702/BA703BA706BA707BA708BA709BA801BA802/BA803BA804BA805BA806BA807BA808","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/27","0BFacilities_1_NTP_SUT_1  Project","Project","Tue","6:00pm","10:00pm","4:00","","BA809","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/25","0BFacilities_1_NTP_SUT_1  Project","Project","Wed","6:00pm","10:00pm","4:00","","BA704/BA705BA FoyerBA Foyer Level 3BA Foyer Level 4BA Foyer Level 5BA Foyer Level 6BA Foyer Level 7BA Foyer Level 8BA201BA302BA305BA306BA307BA403BA404BA405BA407BA408BA411BA501BA507BA508BA510BA513BA601BA602BA603BA604BA605BA606BA607BA608BA702/BA703BA706BA707BA708BA709BA801BA802/BA803BA804BA805BA806BA807BA808","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/27","0BFacilities_1_NTP_SUT_1  Project","Project","Wed","6:00pm","10:00pm","4:00","","BA809","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/25","0BFacilities_1_NTP_SUT_1  Project","Project","Thu","6:00pm","10:00pm","4:00","","BA704/BA705BA FoyerBA Foyer Level 3BA Foyer Level 4BA Foyer Level 5BA Foyer Level 6BA Foyer Level 7BA Foyer Level 8BA201BA302BA305BA306BA307BA403BA404BA405BA407BA408BA411BA501BA507BA508BA510BA513BA601BA602BA603BA604BA605BA606BA607BA608BA702/BA703BA706BA707BA708BA709BA801BA802/BA803BA804BA805BA806BA807BA808","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/27","0BFacilities_1_NTP_SUT_1  Project","Project","Thu","6:00pm","10:00pm","4:00","","BA809","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/25","0BFacilities_1_NTP_SUT_1  Project","Project","Fri","6:00pm","10:00pm","4:00","","BA704/BA705BA FoyerBA Foyer Level 3BA Foyer Level 4BA Foyer Level 5BA Foyer Level 6BA Foyer Level 7BA Foyer Level 8BA201BA302BA305BA306BA307BA403BA404BA405BA407BA408BA411BA501BA507BA508BA510BA513BA601BA602BA603BA604BA605BA606BA607BA608BA702/BA703BA706BA707BA708BA709BA801BA802/BA803BA804BA805BA806BA807BA808","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/27","0BFacilities_1_NTP_SUT_1  Project","Project","Fri","6:00pm","10:00pm","4:00","","BA809","1-5​"
"​0BFacilities_1_HVAC_NTP_SUT_1/HV1/26","0BFacilities_1_NTP_SUT_1  Project","Project","Sat","8:00am","10:00pm","14:00","","BA704/BA705BA FoyerBA Foyer Level 3BA Foyer Level 4BA Foyer Level 5BA Foyer Level 6BA Foyer Level 7BA Foyer Level 8BA201BA302BA305BA306BA307BA403BA404BA405BA407BA408BA411BA501BA507BA508BA510BA513BA601BA602BA603BA604BA605BA606BA607BA608BA702/BA703BA706BA707BA708BA709BA801BA802/BA803BA804BA805BA806BA807BA808BA809","1-5​"
